val_loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
149.05796813964844,175.49414031982423,1734120058,,False,1,adf96_00003,2024-12-13_14-00-58,4.691998243331909,4.691998243331909,522528,gpua046.delta.ncsa.illinois.edu,141.142.254.46,4.691998243331909,1
44.71393966674805,113.74309337615966,1734120061,,False,2,adf96_00003,2024-12-13_14-01-01,3.085923194885254,7.777921438217163,522528,gpua046.delta.ncsa.illinois.edu,141.142.254.46,7.777921438217163,2
71.65792846679688,52.44710205078125,1734120064,,False,3,adf96_00003,2024-12-13_14-01-04,3.1126224994659424,10.890543937683105,522528,gpua046.delta.ncsa.illinois.edu,141.142.254.46,10.890543937683105,3
23.655982971191406,37.29914539337158,1734120067,,False,4,adf96_00003,2024-12-13_14-01-07,3.1247975826263428,14.015341520309448,522528,gpua046.delta.ncsa.illinois.edu,141.142.254.46,14.015341520309448,4
27.324115753173828,37.311065216064456,1734120070,,False,5,adf96_00003,2024-12-13_14-01-10,2.9957387447357178,17.011080265045166,522528,gpua046.delta.ncsa.illinois.edu,141.142.254.46,17.011080265045166,5
21.35011863708496,33.697238254547116,1734120073,,False,6,adf96_00003,2024-12-13_14-01-13,3.1199216842651367,20.131001949310303,522528,gpua046.delta.ncsa.illinois.edu,141.142.254.46,20.131001949310303,6
16.963722229003906,30.703073291778566,1734120076,,False,7,adf96_00003,2024-12-13_14-01-16,3.0977351665496826,23.228737115859985,522528,gpua046.delta.ncsa.illinois.edu,141.142.254.46,23.228737115859985,7
18.36791229248047,26.931823406219483,1734120079,,False,8,adf96_00003,2024-12-13_14-01-19,3.1426467895507812,26.371383905410767,522528,gpua046.delta.ncsa.illinois.edu,141.142.254.46,26.371383905410767,8
46.26675033569336,30.357755641937256,1734120083,,False,9,adf96_00003,2024-12-13_14-01-23,3.154602289199829,29.525986194610596,522528,gpua046.delta.ncsa.illinois.edu,141.142.254.46,29.525986194610596,9
20.218427658081055,24.194326190948487,1734120086,,True,10,adf96_00003,2024-12-13_14-01-26,3.123013973236084,32.64900016784668,522528,gpua046.delta.ncsa.illinois.edu,141.142.254.46,32.64900016784668,10
