val_loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
65.24031257629395,88.96911012649537,1733384654,,False,1,931b4_00001,2024-12-05_01-44-14,6.580729722976685,6.580729722976685,2742063,gpub045.delta.ncsa.illinois.edu,141.142.254.145,6.580729722976685,1
23.201575756072998,45.261372566223145,1733384658,,False,2,931b4_00001,2024-12-05_01-44-18,4.6264708042144775,11.207200527191162,2742063,gpub045.delta.ncsa.illinois.edu,141.142.254.145,11.207200527191162,2
17.8299241065979,38.95013715744019,1733384663,,False,3,931b4_00001,2024-12-05_01-44-23,4.9114110469818115,16.118611574172974,2742063,gpub045.delta.ncsa.illinois.edu,141.142.254.145,16.118611574172974,3
44.29943656921387,31.575033960342406,1733384668,,False,4,931b4_00001,2024-12-05_01-44-28,4.841568470001221,20.960180044174194,2742063,gpub045.delta.ncsa.illinois.edu,141.142.254.145,20.960180044174194,4
19.36286687850952,36.0973096370697,1733384672,,False,5,931b4_00001,2024-12-05_01-44-32,4.5144782066345215,25.474658250808716,2742063,gpub045.delta.ncsa.illinois.edu,141.142.254.145,25.474658250808716,5
21.645108222961426,34.83944428443909,1733384677,,False,6,931b4_00001,2024-12-05_01-44-37,4.335710763931274,29.81036901473999,2742063,gpub045.delta.ncsa.illinois.edu,141.142.254.145,29.81036901473999,6
24.777859687805176,31.70819067955017,1733384681,,False,7,931b4_00001,2024-12-05_01-44-41,4.341087818145752,34.15145683288574,2742063,gpub045.delta.ncsa.illinois.edu,141.142.254.145,34.15145683288574,7
25.75588083267212,27.61696870803833,1733384686,,False,8,931b4_00001,2024-12-05_01-44-46,4.686860799789429,38.83831763267517,2742063,gpub045.delta.ncsa.illinois.edu,141.142.254.145,38.83831763267517,8
24.577999591827393,26.907906522750853,1733384690,,False,9,931b4_00001,2024-12-05_01-44-50,4.403568267822266,43.24188590049744,2742063,gpub045.delta.ncsa.illinois.edu,141.142.254.145,43.24188590049744,9
14.653837442398071,23.463143825531006,1733384695,,False,10,931b4_00001,2024-12-05_01-44-55,4.618412017822266,47.8602979183197,2742063,gpub045.delta.ncsa.illinois.edu,141.142.254.145,47.8602979183197,10
