val_loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
27.703773498535156,109.0094026184082,1733383991,,False,1,f1d29_00002,2024-12-05_01-33-11,10.725874662399292,10.725874662399292,2597985,gpub045.delta.ncsa.illinois.edu,141.142.254.145,10.725874662399292,1
23.795069694519043,42.08839406013489,1733383996,,False,2,f1d29_00002,2024-12-05_01-33-16,5.565987825393677,16.29186248779297,2597985,gpub045.delta.ncsa.illinois.edu,141.142.254.145,16.29186248779297,2
32.21309757232666,45.85878500938416,1733384002,,False,3,f1d29_00002,2024-12-05_01-33-22,6.048752784729004,22.340615272521973,2597985,gpub045.delta.ncsa.illinois.edu,141.142.254.145,22.340615272521973,3
37.78670310974121,35.71816013336181,1733384010,,False,4,f1d29_00002,2024-12-05_01-33-30,7.514640808105469,29.85525608062744,2597985,gpub045.delta.ncsa.illinois.edu,141.142.254.145,29.85525608062744,4
17.536839485168457,34.564219856262206,1733384015,,False,5,f1d29_00002,2024-12-05_01-33-35,5.400958299636841,35.25621438026428,2597985,gpub045.delta.ncsa.illinois.edu,141.142.254.145,35.25621438026428,5
23.301252365112305,31.43778413772583,1733384023,,False,6,f1d29_00002,2024-12-05_01-33-43,7.754159212112427,43.01037359237671,2597985,gpub045.delta.ncsa.illinois.edu,141.142.254.145,43.01037359237671,6
17.15080738067627,31.60481985092163,1733384030,,False,7,f1d29_00002,2024-12-05_01-33-50,6.870233058929443,49.88060665130615,2597985,gpub045.delta.ncsa.illinois.edu,141.142.254.145,49.88060665130615,7
16.65861177444458,27.431223821640014,1733384036,,False,8,f1d29_00002,2024-12-05_01-33-56,6.149511098861694,56.03011775016785,2597985,gpub045.delta.ncsa.illinois.edu,141.142.254.145,56.03011775016785,8
19.908411026000977,25.785827732086183,1733384042,,False,9,f1d29_00002,2024-12-05_01-34-02,6.4942028522491455,62.52432060241699,2597985,gpub045.delta.ncsa.illinois.edu,141.142.254.145,62.52432060241699,9
30.60102367401123,24.09860481262207,1733384049,,False,10,f1d29_00002,2024-12-05_01-34-09,7.046934604644775,69.57125520706177,2597985,gpub045.delta.ncsa.illinois.edu,141.142.254.145,69.57125520706177,10
