val_loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
183.00064086914062,197.8329238128662,1733384601,,False,1,931b4_00000,2024-12-05_01-43-21,7.1782543659210205,7.1782543659210205,2730783,gpub045.delta.ncsa.illinois.edu,141.142.254.145,7.1782543659210205,1
178.2776336669922,193.5221768951416,1733384605,,False,2,931b4_00000,2024-12-05_01-43-25,4.649077653884888,11.827332019805908,2730783,gpub045.delta.ncsa.illinois.edu,141.142.254.145,11.827332019805908,2
176.2073974609375,189.95640045166016,1733384610,,False,3,931b4_00000,2024-12-05_01-43-30,4.551045894622803,16.37837791442871,2730783,gpub045.delta.ncsa.illinois.edu,141.142.254.145,16.37837791442871,3
173.5669403076172,187.59449913024903,1733384614,,False,4,931b4_00000,2024-12-05_01-43-34,4.359210968017578,20.73758888244629,2730783,gpub045.delta.ncsa.illinois.edu,141.142.254.145,20.73758888244629,4
171.5856704711914,185.51527534484865,1733384619,,False,5,931b4_00000,2024-12-05_01-43-39,4.709966421127319,25.44755530357361,2730783,gpub045.delta.ncsa.illinois.edu,141.142.254.145,25.44755530357361,5
169.55840301513672,183.44700340270995,1733384624,,False,6,931b4_00000,2024-12-05_01-43-44,4.528332710266113,29.97588801383972,2730783,gpub045.delta.ncsa.illinois.edu,141.142.254.145,29.97588801383972,6
168.59393310546875,181.53873298645019,1733384628,,False,7,931b4_00000,2024-12-05_01-43-48,4.613523483276367,34.58941149711609,2730783,gpub045.delta.ncsa.illinois.edu,141.142.254.145,34.58941149711609,7
165.58768463134766,179.47078582763672,1733384633,,False,8,931b4_00000,2024-12-05_01-43-53,4.616422891616821,39.20583438873291,2730783,gpub045.delta.ncsa.illinois.edu,141.142.254.145,39.20583438873291,8
164.57312774658203,177.51767761230468,1733384637,,False,9,931b4_00000,2024-12-05_01-43-57,4.551643371582031,43.75747776031494,2730783,gpub045.delta.ncsa.illinois.edu,141.142.254.145,43.75747776031494,9
162.49876403808594,175.46829593658447,1733384642,,False,10,931b4_00000,2024-12-05_01-44-02,4.591609477996826,48.34908723831177,2730783,gpub045.delta.ncsa.illinois.edu,141.142.254.145,48.34908723831177,10
