val_loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
64.31788635253906,125.61533214569091,1733393953,,False,1,6d94c_00004,2024-12-05_04-19-13,21.50626850128174,21.50626850128174,3613825,gpub019.delta.ncsa.illinois.edu,141.142.254.119,21.50626850128174,1
43.4014778137207,48.293101692199706,1733393976,,False,2,6d94c_00004,2024-12-05_04-19-36,23.424912691116333,44.93118119239807,3613825,gpub019.delta.ncsa.illinois.edu,141.142.254.119,44.93118119239807,2
37.81161117553711,41.588488807678225,1733393999,,False,3,6d94c_00004,2024-12-05_04-19-59,22.613814115524292,67.54499530792236,3613825,gpub019.delta.ncsa.illinois.edu,141.142.254.119,67.54499530792236,3
50.9273567199707,35.27246513366699,1733394022,,False,4,6d94c_00004,2024-12-05_04-20-22,23.409233808517456,90.95422911643982,3613825,gpub019.delta.ncsa.illinois.edu,141.142.254.119,90.95422911643982,4
39.487586975097656,32.974369792938234,1733394044,,False,5,6d94c_00004,2024-12-05_04-20-44,22.088531970977783,113.0427610874176,3613825,gpub019.delta.ncsa.illinois.edu,141.142.254.119,113.0427610874176,5
37.17941665649414,33.17194610595703,1733394072,,False,6,6d94c_00004,2024-12-05_04-21-12,27.621590614318848,140.66435170173645,3613825,gpub019.delta.ncsa.illinois.edu,141.142.254.119,140.66435170173645,6
25.165555953979492,29.2135133934021,1733394093,,False,7,6d94c_00004,2024-12-05_04-21-33,21.683484315872192,162.34783601760864,3613825,gpub019.delta.ncsa.illinois.edu,141.142.254.119,162.34783601760864,7
32.264827728271484,26.09330032348633,1733394118,,False,8,6d94c_00004,2024-12-05_04-21-58,25.050189971923828,187.39802598953247,3613825,gpub019.delta.ncsa.illinois.edu,141.142.254.119,187.39802598953247,8
22.808929443359375,26.976522388458253,1733394138,,False,9,6d94c_00004,2024-12-05_04-22-18,19.506337881088257,206.90436387062073,3613825,gpub019.delta.ncsa.illinois.edu,141.142.254.119,206.90436387062073,9
24.77311897277832,24.699757194519044,1733394154,,True,10,6d94c_00004,2024-12-05_04-22-34,16.202523231506348,223.10688710212708,3613825,gpub019.delta.ncsa.illinois.edu,141.142.254.119,223.10688710212708,10
