val_loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
178.87985229492188,191.56764892578124,1734120134,,False,1,adf96_00005,2024-12-13_14-02-14,4.775534152984619,4.775534152984619,552874,gpua046.delta.ncsa.illinois.edu,141.142.254.46,4.775534152984619,1
169.4999237060547,179.83209899902343,1734120137,,False,2,adf96_00005,2024-12-13_14-02-17,3.35191011428833,8.12744426727295,552874,gpua046.delta.ncsa.illinois.edu,141.142.254.46,8.12744426727295,2
156.47377014160156,168.02178833007812,1734120140,,False,3,adf96_00005,2024-12-13_14-02-20,3.28297758102417,11.41042184829712,552874,gpua046.delta.ncsa.illinois.edu,141.142.254.46,11.41042184829712,3
130.3781280517578,153.24164459228516,1734120144,,False,4,adf96_00005,2024-12-13_14-02-24,3.270498275756836,14.680920124053955,552874,gpua046.delta.ncsa.illinois.edu,141.142.254.46,14.680920124053955,4
115.5566177368164,135.02132110595704,1734120147,,False,5,adf96_00005,2024-12-13_14-02-27,3.3266544342041016,18.007574558258057,552874,gpua046.delta.ncsa.illinois.edu,141.142.254.46,18.007574558258057,5
84.9726333618164,114.33381225585937,1734120150,,False,6,adf96_00005,2024-12-13_14-02-30,3.408261299133301,21.415835857391357,552874,gpua046.delta.ncsa.illinois.edu,141.142.254.46,21.415835857391357,6
59.36729431152344,92.33610748291015,1734120154,,False,7,adf96_00005,2024-12-13_14-02-34,3.4216527938842773,24.837488651275635,552874,gpua046.delta.ncsa.illinois.edu,141.142.254.46,24.837488651275635,7
40.043521881103516,73.01821701049805,1734120157,,False,8,adf96_00005,2024-12-13_14-02-37,3.314720392227173,28.152209043502808,552874,gpua046.delta.ncsa.illinois.edu,141.142.254.46,28.152209043502808,8
44.081993103027344,54.205384750366214,1734120160,,False,9,adf96_00005,2024-12-13_14-02-40,3.2929039001464844,31.445112943649292,552874,gpua046.delta.ncsa.illinois.edu,141.142.254.46,31.445112943649292,9
26.143705368041992,38.11971008300781,1734120164,,True,10,adf96_00005,2024-12-13_14-02-44,3.325021982192993,34.770134925842285,552874,gpua046.delta.ncsa.illinois.edu,141.142.254.46,34.770134925842285,10
