val_loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
80.12724304199219,158.67245498657226,1733394547,,False,1,6d94c_00007,2024-12-05_04-29-07,17.907212495803833,17.907212495803833,3739616,gpub019.delta.ncsa.illinois.edu,141.142.254.119,17.907212495803833,1
101.45535278320312,64.7208497619629,1733394561,,False,2,6d94c_00007,2024-12-05_04-29-21,14.07868480682373,31.985897302627563,3739616,gpub019.delta.ncsa.illinois.edu,141.142.254.119,31.985897302627563,2
41.822265625,42.37021812438965,1733394576,,False,3,6d94c_00007,2024-12-05_04-29-36,14.95148253440857,46.93737983703613,3739616,gpub019.delta.ncsa.illinois.edu,141.142.254.119,46.93737983703613,3
44.69013595581055,38.23225429534912,1733394592,,False,4,6d94c_00007,2024-12-05_04-29-52,16.016489505767822,62.953869342803955,3739616,gpub019.delta.ncsa.illinois.edu,141.142.254.119,62.953869342803955,4
36.56364440917969,35.54806135177612,1733394607,,False,5,6d94c_00007,2024-12-05_04-30-07,14.857766389846802,77.81163573265076,3739616,gpub019.delta.ncsa.illinois.edu,141.142.254.119,77.81163573265076,5
37.53654861450195,30.993054504394532,1733394622,,False,6,6d94c_00007,2024-12-05_04-30-22,15.666114330291748,93.4777500629425,3739616,gpub019.delta.ncsa.illinois.edu,141.142.254.119,93.4777500629425,6
34.80352783203125,33.76887565612793,1733394635,,False,7,6d94c_00007,2024-12-05_04-30-35,12.234269142150879,105.71201920509338,3739616,gpub019.delta.ncsa.illinois.edu,141.142.254.119,105.71201920509338,7
28.496295928955078,28.948094177246094,1733394648,,False,8,6d94c_00007,2024-12-05_04-30-48,13.168610572814941,118.88062977790833,3739616,gpub019.delta.ncsa.illinois.edu,141.142.254.119,118.88062977790833,8
29.811229705810547,27.314768314361572,1733394661,,False,9,6d94c_00007,2024-12-05_04-31-01,13.290234565734863,132.1708643436432,3739616,gpub019.delta.ncsa.illinois.edu,141.142.254.119,132.1708643436432,9
30.698930740356445,24.69056640625,1733394673,,True,10,6d94c_00007,2024-12-05_04-31-13,12.395209312438965,144.56607365608215,3739616,gpub019.delta.ncsa.illinois.edu,141.142.254.119,144.56607365608215,10
