val_loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
55.420467376708984,106.65471374511719,1733394399,,False,1,6d94c_00006,2024-12-05_04-26-39,16.566155672073364,16.566155672073364,3712372,gpub019.delta.ncsa.illinois.edu,141.142.254.119,16.566155672073364,1
46.65987014770508,46.885932426452634,1733394411,,False,2,6d94c_00006,2024-12-05_04-26-51,12.337169647216797,28.90332531929016,3712372,gpub019.delta.ncsa.illinois.edu,141.142.254.119,28.90332531929016,2
29.367319107055664,37.174027557373044,1733394425,,False,3,6d94c_00006,2024-12-05_04-27-05,13.875640392303467,42.77896571159363,3712372,gpub019.delta.ncsa.illinois.edu,141.142.254.119,42.77896571159363,3
31.126346588134766,33.48975191116333,1733394439,,False,4,6d94c_00006,2024-12-05_04-27-19,13.751103162765503,56.53006887435913,3712372,gpub019.delta.ncsa.illinois.edu,141.142.254.119,56.53006887435913,4
33.175804138183594,29.12198606491089,1733394452,,False,5,6d94c_00006,2024-12-05_04-27-32,12.910073518753052,69.44014239311218,3712372,gpub019.delta.ncsa.illinois.edu,141.142.254.119,69.44014239311218,5
33.065799713134766,28.873780670166017,1733394465,,False,6,6d94c_00006,2024-12-05_04-27-45,12.964102268218994,82.40424466133118,3712372,gpub019.delta.ncsa.illinois.edu,141.142.254.119,82.40424466133118,6
31.51925277709961,31.05848762512207,1733394478,,False,7,6d94c_00006,2024-12-05_04-27-58,13.081410884857178,95.48565554618835,3712372,gpub019.delta.ncsa.illinois.edu,141.142.254.119,95.48565554618835,7
29.933822631835938,30.730851154327393,1733394492,,False,8,6d94c_00006,2024-12-05_04-28-12,14.495496034622192,109.98115158081055,3712372,gpub019.delta.ncsa.illinois.edu,141.142.254.119,109.98115158081055,8
26.642276763916016,23.817517013549804,1733394507,,False,9,6d94c_00006,2024-12-05_04-28-27,14.772257328033447,124.753408908844,3712372,gpub019.delta.ncsa.illinois.edu,141.142.254.119,124.753408908844,9
28.384544372558594,23.542738800048827,1733394523,,True,10,6d94c_00006,2024-12-05_04-28-43,16.311519861221313,141.0649287700653,3712372,gpub019.delta.ncsa.illinois.edu,141.142.254.119,141.0649287700653,10
