val_loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
148.02967834472656,177.4817028808594,1733386307,,False,1,c40d5_00008,2024-12-05_02-11-47,5.110075950622559,5.110075950622559,3160550,gpua008.delta.ncsa.illinois.edu,141.142.254.8,5.110075950622559,1
57.14457702636719,121.75997451782227,1733386311,,False,2,c40d5_00008,2024-12-05_02-11-51,3.2595295906066895,8.369605541229248,3160550,gpua008.delta.ncsa.illinois.edu,141.142.254.8,8.369605541229248,2
24.382299423217773,59.47464542388916,1733386314,,False,3,c40d5_00008,2024-12-05_02-11-54,3.507114887237549,11.876720428466797,3160550,gpua008.delta.ncsa.illinois.edu,141.142.254.8,11.876720428466797,3
27.53472900390625,37.16427207946777,1733386318,,False,4,c40d5_00008,2024-12-05_02-11-58,3.35690975189209,15.233630180358887,3160550,gpua008.delta.ncsa.illinois.edu,141.142.254.8,15.233630180358887,4
29.082242965698242,32.19268259048462,1733386321,,False,5,c40d5_00008,2024-12-05_02-12-01,3.293748378753662,18.52737855911255,3160550,gpua008.delta.ncsa.illinois.edu,141.142.254.8,18.52737855911255,5
31.01799774169922,33.85907554626465,1733386324,,False,6,c40d5_00008,2024-12-05_02-12-04,3.322720527648926,21.850099086761475,3160550,gpua008.delta.ncsa.illinois.edu,141.142.254.8,21.850099086761475,6
21.27129554748535,31.464366130828857,1733386328,,False,7,c40d5_00008,2024-12-05_02-12-08,3.332165002822876,25.18226408958435,3160550,gpua008.delta.ncsa.illinois.edu,141.142.254.8,25.18226408958435,7
18.554420471191406,26.19275396347046,1733386331,,False,8,c40d5_00008,2024-12-05_02-12-11,3.5565218925476074,28.738785982131958,3160550,gpua008.delta.ncsa.illinois.edu,141.142.254.8,28.738785982131958,8
15.456151962280273,26.137426090240478,1733386335,,False,9,c40d5_00008,2024-12-05_02-12-15,3.379155397415161,32.11794137954712,3160550,gpua008.delta.ncsa.illinois.edu,141.142.254.8,32.11794137954712,9
18.913761138916016,29.637200317382813,1733386338,,False,10,c40d5_00008,2024-12-05_02-12-18,3.4742510318756104,35.59219241142273,3160550,gpua008.delta.ncsa.illinois.edu,141.142.254.8,35.59219241142273,10
