val_loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
74.04460144042969,86.84595848083497,1733394883,,False,1,6d94c_00009,2024-12-05_04-34-43,16.1067156791687,16.1067156791687,3816530,gpub019.delta.ncsa.illinois.edu,141.142.254.119,16.1067156791687,1
46.077205657958984,44.33193855285644,1733394896,,False,2,6d94c_00009,2024-12-05_04-34-56,13.340781450271606,29.447497129440308,3816530,gpub019.delta.ncsa.illinois.edu,141.142.254.119,29.447497129440308,2
33.12317657470703,43.50132251739502,1733394909,,False,3,6d94c_00009,2024-12-05_04-35-09,13.246002912521362,42.69350004196167,3816530,gpub019.delta.ncsa.illinois.edu,141.142.254.119,42.69350004196167,3
32.585079193115234,32.38727928161621,1733394923,,False,4,6d94c_00009,2024-12-05_04-35-23,13.66765570640564,56.36115574836731,3816530,gpub019.delta.ncsa.illinois.edu,141.142.254.119,56.36115574836731,4
45.78765869140625,29.811233806610108,1733394936,,False,5,6d94c_00009,2024-12-05_04-35-36,13.160237073898315,69.52139282226562,3816530,gpub019.delta.ncsa.illinois.edu,141.142.254.119,69.52139282226562,5
30.985153198242188,30.949228706359865,1733394948,,False,6,6d94c_00009,2024-12-05_04-35-48,12.330814599990845,81.85220742225647,3816530,gpub019.delta.ncsa.illinois.edu,141.142.254.119,81.85220742225647,6
35.984100341796875,28.284051609039306,1733394961,,False,7,6d94c_00009,2024-12-05_04-36-01,12.330505132675171,94.18271255493164,3816530,gpub019.delta.ncsa.illinois.edu,141.142.254.119,94.18271255493164,7
31.047719955444336,27.57577211380005,1733394974,,False,8,6d94c_00009,2024-12-05_04-36-14,13.030262231826782,107.21297478675842,3816530,gpub019.delta.ncsa.illinois.edu,141.142.254.119,107.21297478675842,8
26.46388816833496,26.87505043029785,1733394988,,False,9,6d94c_00009,2024-12-05_04-36-28,14.387611865997314,121.60058665275574,3816530,gpub019.delta.ncsa.illinois.edu,141.142.254.119,121.60058665275574,9
28.973440170288086,26.254409732818605,1733395003,,True,10,6d94c_00009,2024-12-05_04-36-43,15.089620113372803,136.69020676612854,3816530,gpub019.delta.ncsa.illinois.edu,141.142.254.119,136.69020676612854,10
